node_name,execution_time,node_started_at,node_finished_at,node_status,dbt_pid,thread_name
basic_patient_info,0.21053290367126465,2022-08-15T18:01:44.909214,2022-08-15T18:01:45.129017,success,79685,5
age_histogram,0.5866949558258057,2022-08-15T18:01:44.538766,2022-08-15T18:01:45.133780,success,79685,3
central_line_durations,0.2654738426208496,2022-08-15T18:01:45.134691,2022-08-15T18:01:45.403791,success,79685,3
blood_gas_first_day,0.49407052993774414,2022-08-15T18:01:44.994429,2022-08-15T18:01:45.492782,success,79685,2
bun,0.45604896545410156,2022-08-15T18:01:45.130047,2022-08-15T18:01:45.589496,success,79685,5
crrt_durations,0.10510969161987305,2022-08-15T18:01:45.590074,2022-08-15T18:01:45.701989,success,79685,5
code_status,0.3088643550872803,2022-08-15T18:01:45.404982,2022-08-15T18:01:45.734972,success,79685,3
colloid_bolus,0.32845044136047363,2022-08-15T18:01:45.493871,2022-08-15T18:01:45.826083,success,79685,2
crystalloid_bolus,2.3966660499572754,2022-08-15T18:01:45.702867,2022-08-15T18:01:48.104370,success,79685,5
dobutamine_durations,2.2735819816589355,2022-08-15T18:01:45.826800,2022-08-15T18:01:48.106155,success,79685,2
dobutamine_dose,2.5419814586639404,2022-08-15T18:01:45.736770,2022-08-15T18:01:48.281648,success,79685,3
echo_data,0.09874629974365234,2022-08-15T18:01:48.282346,2022-08-15T18:01:48.383963,success,79685,3
angus,5.139060974121094,2022-08-15T18:01:44.539687,2022-08-15T18:01:49.686059,success,79685,4
elixhauser_ahrq_v37_no_drg,1.0898098945617676,2022-08-15T18:01:49.686724,2022-08-15T18:01:50.780733,success,79685,4
dopamine_durations,4.263529062271118,2022-08-15T18:01:48.107272,2022-08-15T18:01:52.396426,success,79685,2
elixhauser_ahrq_v37,4.35536003112793,2022-08-15T18:01:48.385377,2022-08-15T18:01:52.744416,success,79685,3
dopamine_dose,5.0109171867370605,2022-08-15T18:01:48.105472,2022-08-15T18:01:53.120803,success,79685,5
explicit,0.5161800384521484,2022-08-15T18:01:52.745573,2022-08-15T18:01:53.264700,success,79685,3
ffp_transfusion,0.3990483283996582,2022-08-15T18:01:53.121505,2022-08-15T18:01:53.523805,success,79685,5
gcs,0.46147751808166504,2022-08-15T18:01:53.265243,2022-08-15T18:01:53.729298,success,79685,3
gcs_first_day,0.3527061939239502,2022-08-15T18:01:53.524934,2022-08-15T18:01:53.881650,success,79685,5
glucose,0.4910881519317627,2022-08-15T18:01:53.729983,2022-08-15T18:01:54.721902,success,79685,3
hco,0.47426676750183105,2022-08-15T18:01:53.882444,2022-08-15T18:01:54.722903,success,79685,5
epinephrine_durations,1.9615373611450195,2022-08-15T18:01:52.397063,2022-08-15T18:01:54.724307,success,79685,2
height,0.1337122917175293,2022-08-15T18:01:54.725852,2022-08-15T18:01:54.865655,success,79685,5
icd9count,0.13757848739624023,2022-08-15T18:01:54.866356,2022-08-15T18:01:55.006663,success,79685,5
heart_rate,0.5331475734710693,2022-08-15T18:01:54.725237,2022-08-15T18:01:55.264015,success,79685,3
icd9agelimited,0.719569206237793,2022-08-15T18:01:54.726435,2022-08-15T18:01:55.458657,success,79685,2
icd9vagehistogram,0.4461171627044678,2022-08-15T18:01:55.007409,2022-08-15T18:01:55.459505,success,79685,5
icd9vicd9count,0.2620220184326172,2022-08-15T18:01:55.460954,2022-08-15T18:01:55.727609,success,79685,2
elixhauser_quan,4.943638801574707,2022-08-15T18:01:50.781930,2022-08-15T18:01:55.730784,success,79685,4
icd9vicd9agelimited,0.6252484321594238,2022-08-15T18:01:55.265004,2022-08-15T18:01:55.898967,success,79685,3
isuprel_durations,0.16368627548217773,2022-08-15T18:01:55.732712,2022-08-15T18:01:55.904410,success,79685,4
icustay_times,0.32241368293762207,2022-08-15T18:01:55.729443,2022-08-15T18:01:56.059884,success,79685,2
icustay_detail,1.2717070579528809,2022-08-15T18:01:55.519931,2022-08-15T18:01:56.794810,success,79685,5
kdigo_creatinine,1.447122573852539,2022-08-15T18:01:55.900198,2022-08-15T18:01:57.351481,success,79685,3
min_surviving_bp,0.3812246322631836,2022-08-15T18:01:57.352610,2022-08-15T18:01:57.738388,success,79685,3
martin,2.004119396209717,2022-08-15T18:01:56.060988,2022-08-15T18:01:58.069791,success,79685,2
mortality,0.600092887878418,2022-08-15T18:01:57.739287,2022-08-15T18:01:58.344229,success,79685,3
labs_first_day,2.509284496307373,2022-08-15T18:01:55.905391,2022-08-15T18:01:58.421270,success,79685,4
number_of_patients,0.09506940841674805,2022-08-15T18:01:58.422028,2022-08-15T18:01:58.521222,success,79685,4
milrinone_durations,2.1110994815826416,2022-08-15T18:01:56.795710,2022-08-15T18:01:58.910275,success,79685,5
neuroblock_dose,1.3349859714508057,2022-08-15T18:01:58.071016,2022-08-15T18:01:59.414796,success,79685,2
pivoted_bg,0.19600462913513184,2022-08-15T18:01:59.416078,2022-08-15T18:01:59.615530,success,79685,2
pivoted_fio2,0.12071585655212402,2022-08-15T18:01:59.616221,2022-08-15T18:01:59.740326,success,79685,2
pivoted_gcs,0.10788273811340332,2022-08-15T18:01:59.741302,2022-08-15T18:01:59.852615,success,79685,2
pivoted_height,0.11039543151855469,2022-08-15T18:01:59.853618,2022-08-15T18:01:59.968098,success,79685,2
pivoted_icp,0.10512948036193848,2022-08-15T18:01:59.969205,2022-08-15T18:02:00.077487,success,79685,2
pivoted_invasive_lines,0.3156776428222656,2022-08-15T18:02:00.078429,2022-08-15T18:02:00.398493,success,79685,2
pivoted_lab,0.24765563011169434,2022-08-15T18:02:00.399713,2022-08-15T18:02:00.650834,success,79685,2
pivoted_rrt,0.6449501514434814,2022-08-15T18:02:00.651844,2022-08-15T18:02:01.854516,success,79685,2
norepinephrine_durations,7.877859592437744,2022-08-15T18:01:58.345677,2022-08-15T18:02:06.235619,success,79685,3
pivoted_vital,0.11664605140686035,2022-08-15T18:02:06.236761,2022-08-15T18:02:06.356974,success,79685,3
potassium,0.5089950561523438,2022-08-15T18:02:06.357714,2022-08-15T18:02:06.869312,success,79685,3
phenylephrine_durations,8.276382684707642,2022-08-15T18:01:58.910809,2022-08-15T18:02:07.190379,success,79685,5
phenylephrine_dose,8.749804019927979,2022-08-15T18:01:58.522346,2022-08-15T18:02:07.276066,success,79685,4
rr,0.3922419548034668,2022-08-15T18:02:07.191080,2022-08-15T18:02:07.586792,success,79685,5
sbp,0.37611937522888184,2022-08-15T18:02:07.587814,2022-08-15T18:02:07.966698,success,79685,5
sodium,0.4222860336303711,2022-08-15T18:02:07.967261,2022-08-15T18:02:08.393161,success,79685,5
temp,0.5194895267486572,2022-08-15T18:02:08.393911,2022-08-15T18:02:08.917358,success,79685,5
rbc_transfusion,2.198255777359009,2022-08-15T18:02:06.869866,2022-08-15T18:02:09.071762,success,79685,3
rrt_first_day,2.3663976192474365,2022-08-15T18:02:07.277069,2022-08-15T18:02:09.646568,success,79685,4
pivoted_uo,8.914028882980347,2022-08-15T18:02:01.910418,2022-08-15T18:02:10.828559,success,79685,2
vasopressin_dose,2.3899621963500977,2022-08-15T18:02:10.829293,2022-08-15T18:02:13.222433,success,79685,2
vasopressin_durations,1.9774560928344727,2022-08-15T18:02:13.223087,2022-08-15T18:02:15.203612,success,79685,2
urine_output,7.070368051528931,2022-08-15T18:02:09.072813,2022-08-15T18:02:16.146250,success,79685,3
ventilation_classification,0.1825859546661377,2022-08-15T18:02:16.146831,2022-08-15T18:02:16.333178,success,79685,3
vitals_first_day,0.11567354202270508,2022-08-15T18:02:16.334088,2022-08-15T18:02:16.453348,success,79685,3
wbc,0.3997781276702881,2022-08-15T18:02:16.454182,2022-08-15T18:02:16.858027,success,79685,3
blood_gas_first_day_arterial,0.09838604927062988,2022-08-15T18:02:16.858635,2022-08-15T18:02:16.960845,success,79685,3
uo,8.327640771865845,2022-08-15T18:02:08.917841,2022-08-15T18:02:17.249355,success,79685,5
height_first_day,0.2947998046875,2022-08-15T18:02:16.961963,2022-08-15T18:02:17.261480,success,79685,3
urine_output_first_day,7.722977161407471,2022-08-15T18:02:09.647340,2022-08-15T18:02:17.384330,success,79685,4
weight_durations,0.18774867057800293,2022-08-15T18:02:17.254708,2022-08-15T18:02:17.448876,success,79685,5
elixhauser_score_quan,0.22110748291015625,2022-08-15T18:02:17.450090,2022-08-15T18:02:17.679880,success,79685,5
elixhauser_score_ahrq,0.3190741539001465,2022-08-15T18:02:17.385879,2022-08-15T18:02:17.729231,success,79685,4
weight_first_day,0.4389028549194336,2022-08-15T18:02:17.262480,2022-08-15T18:02:17.730120,success,79685,3
pivoted_bg_art,0.1830301284790039,2022-08-15T18:02:17.732037,2022-08-15T18:02:17.922130,success,79685,3
ventilation_durations,0.1471104621887207,2022-08-15T18:02:17.979006,2022-08-15T18:02:18.600328,success,79685,3
meld,0.6168937683105469,2022-08-15T18:02:17.730811,2022-08-15T18:02:18.601845,success,79685,4
qsofa,0.36206793785095215,2022-08-15T18:02:18.602682,2022-08-15T18:02:18.977440,success,79685,3
icustay_hours,1.3020365238189697,2022-08-15T18:02:17.681737,2022-08-15T18:02:18.999240,success,79685,5
sirs,0.4435403347015381,2022-08-15T18:02:18.603515,2022-08-15T18:02:19.070135,success,79685,4
heightweight,0.25611352920532227,2022-08-15T18:02:19.001861,2022-08-15T18:02:19.269959,success,79685,5
epinephrine_dose,1.5721614360809326,2022-08-15T18:02:18.982573,2022-08-15T18:02:20.563427,success,79685,3
lods,0.7781896591186523,2022-08-15T18:02:20.564465,2022-08-15T18:02:21.348097,success,79685,3
mlods,0.5432603359222412,2022-08-15T18:02:21.348977,2022-08-15T18:02:21.895529,success,79685,3
norepinephrine_dose,6.333547592163086,2022-08-15T18:02:19.271080,2022-08-15T18:02:25.608333,success,79685,5
sapsii,4.328634738922119,2022-08-15T18:02:21.896363,2022-08-15T18:02:26.228570,success,79685,3
ventilation_first_day,0.2363274097442627,2022-08-15T18:02:26.229968,2022-08-15T18:02:26.470106,success,79685,3
vasopressor_durations,17.31735324859619,2022-08-15T18:02:15.204370,2022-08-15T18:02:32.525242,success,79685,2
sofa,7.642086744308472,2022-08-15T18:02:25.609516,2022-08-15T18:02:33.254731,success,79685,5
saps,0.9891386032104492,2022-08-15T18:02:33.255932,2022-08-15T18:02:34.248635,success,79685,5
apsiii,8.260639429092407,2022-08-15T18:02:26.471184,2022-08-15T18:02:34.737111,success,79685,3
oasis,2.551725387573242,2022-08-15T18:02:32.525882,2022-08-15T18:02:35.080526,success,79685,2
abx_prescriptions_list,67.40481877326965,2022-08-15T18:01:44.538118,2022-08-15T18:02:51.947440,success,79685,1
suspicion_of_infection,12.935783624649048,2022-08-15T18:02:51.948541,2022-08-15T18:03:04.886519,success,79685,5
adenosine_durations,0.1794116497039795,2022-08-15T18:04:10.305900,2022-08-15T18:04:10.494469,success,80396,2
auroc,0.22883272171020508,2022-08-15T18:04:10.495819,2022-08-15T18:04:10.727675,success,80396,2
age_histogram,0.5048928260803223,2022-08-15T18:04:10.306147,2022-08-15T18:04:10.821372,success,80396,3
basic_patient_info,0.19994783401489258,2022-08-15T18:04:10.728288,2022-08-15T18:04:10.935155,success,80396,2
arterial_line_durations,0.6386020183563232,2022-08-15T18:04:10.308033,2022-08-15T18:04:10.973758,success,80396,5
central_line_durations,0.3264467716217041,2022-08-15T18:04:10.979940,2022-08-15T18:04:11.313818,success,80396,5
blood_gas_first_day,0.5566995143890381,2022-08-15T18:04:10.822151,2022-08-15T18:04:11.385086,success,80396,3
bun,0.5030338764190674,2022-08-15T18:04:10.936894,2022-08-15T18:04:11.444447,success,80396,2
crrt_durations,0.09903907775878906,2022-08-15T18:04:11.445219,2022-08-15T18:04:11.546646,success,80396,2
colloid_bolus,0.2506883144378662,2022-08-15T18:04:11.394755,2022-08-15T18:04:11.649894,success,80396,3
code_status,0.48355770111083984,2022-08-15T18:04:11.315176,2022-08-15T18:04:11.803762,success,80396,5
dobutamine_dose,1.0815606117248535,2022-08-15T18:04:11.650577,2022-08-15T18:04:12.739029,success,80396,3
dobutamine_durations,0.9477438926696777,2022-08-15T18:04:11.804727,2022-08-15T18:04:12.772679,success,80396,5
crystalloid_bolus,1.9001145362854004,2022-08-15T18:04:11.547254,2022-08-15T18:04:13.450852,success,80396,2
echo_data,0.0992121696472168,2022-08-15T18:04:13.451623,2022-08-15T18:04:13.553627,success,80396,2
dopamine_dose,3.4518826007843018,2022-08-15T18:04:12.740671,2022-08-15T18:04:16.196420,success,80396,3
elixhauser_ahrq_v37,3.3052830696105957,2022-08-15T18:04:13.554286,2022-08-15T18:04:16.863131,success,80396,2
dopamine_durations,4.420730113983154,2022-08-15T18:04:12.773871,2022-08-15T18:04:17.198655,success,80396,5
elixhauser_ahrq_v37_no_drg,1.1149184703826904,2022-08-15T18:04:16.197615,2022-08-15T18:04:17.316197,success,80396,3
explicit,0.5968036651611328,2022-08-15T18:04:17.317151,2022-08-15T18:04:17.917189,success,80396,3
angus,7.683758974075317,2022-08-15T18:04:10.307366,2022-08-15T18:04:18.001009,success,80396,4
ffp_transfusion,0.42952680587768555,2022-08-15T18:04:17.917863,2022-08-15T18:04:18.350498,success,80396,3
oasis,1.1478242874145508,2022-08-08T23:02:27.084766,2022-08-08T23:02:28.236768,success,19688,1
saps,0.5780961513519287,2022-08-08T23:02:28.237521,2022-08-08T23:02:28.817883,success,19688,1
kdigo_stages_48hr,0.6288716793060303,2022-08-08T23:02:28.818686,2022-08-08T23:02:29.449781,success,19688,1
